word,max dist,sum dist,first-last dist
新华社,0.22202283143997192,1.2463886141777039,0.3591284155845642
必,0.293306827545166,2.103099524974823,0.3247343897819519
曲艺,0.18381887674331665,1.2413791418075562,0.23374003171920776
抽象,0.10886752605438232,0.8708536028862,0.10529780387878418
新华书店,0.15768057107925415,1.2478411793708801,0.1653241515159607
深感,0.2567085027694702,1.3787755370140076,0.1736099123954773
政治家,0.17107582092285156,1.224176287651062,0.15392184257507324
世纪,0.1684148907661438,0.8441269397735596,0.2921938896179199
特别,0.11826568841934204,0.52460777759552,0.08513230085372925
战术,0.12820667028427124,0.867597222328186,0.13948476314544678
加剧,0.19890636205673218,0.8039674758911133,0.13400638103485107
事情,0.057673752307891846,0.3802846074104309,0.10292327404022217
雪,0.09877991676330566,0.9127485156059265,0.19745641946792603
意识,0.20896458625793457,1.2415693998336792,0.42767590284347534
开放,0.3241826891899109,1.6941864490509033,0.5839022696018219
种子,0.14392149448394775,0.9958392381668091,0.24827063083648682
旧,0.20504093170166016,0.9731638431549072,0.3020460605621338
保证,0.06996476650238037,0.4296671748161316,0.21398568153381348
总局,0.33798497915267944,2.1577122807502747,0.39420831203460693
的确,0.1993972659111023,1.5564258694648743,0.1761651635169983
以下,0.34347259998321533,0.8949159979820251,0.1131318211555481
全县,0.09369081258773804,0.5386607646942139,0.15390276908874512
范围,0.05123543739318848,0.36497819423675537,0.0739704966545105
源泉,0.09250116348266602,0.7680584788322449,0.10481548309326172
万人,0.2511901259422302,0.9795260429382324,0.30348044633865356
发明,0.6951909065246582,2.034511625766754,0.2025623321533203
政治,0.10269904136657715,0.6229034662246704,0.18758928775787354
东亚,0.498803973197937,2.30609667301178,0.5747901201248169
监察,0.4115663766860962,2.489426374435425,0.36879783868789673
归来,0.38980036973953247,1.8781591057777405,0.4716324210166931
直至,0.35261279344558716,2.083872437477112,0.3596472144126892
气象,0.24233901500701904,1.366811454296112,0.35216933488845825
河内,0.347561776638031,1.9567489624023438,0.265364408493042
秒,0.17356854677200317,0.8042806386947632,0.45159655809402466
连队,0.15446126461029053,0.9903708100318909,0.22095775604248047
毛巾,0.07911795377731323,0.6385284662246704,0.31450390815734863
分离,0.1772289276123047,1.3064157962799072,0.4141625761985779
现实主义,0.10212051868438721,1.0095257759094238,0.20444899797439575
滚,0.1715516448020935,1.1678187251091003,0.18348312377929688
妇联,0.16527050733566284,1.1306893825531006,0.34830474853515625
已达,0.07887959480285645,0.539314329624176,0.21546149253845215
旱,0.08860915899276733,0.7654182314872742,0.3320809602737427
拴,0.24686527252197266,1.5161327123641968,0.2107887864112854
职员,0.3983358144760132,1.7135281562805176,0.3482397794723511
缔结,0.22309386730194092,1.7065469026565552,0.4857531189918518
黄,0.24954694509506226,1.280996561050415,0.15840905904769897
奋勇,0.2934771776199341,1.4321491718292236,0.2165023684501648
办好,0.23795688152313232,1.1962500214576721,0.29633772373199463
民歌,0.17410492897033691,0.9227997064590454,0.0860903263092041
伤,0.11774039268493652,0.8687583804130554,0.29874473810195923
几种,0.11165577173233032,1.0022764205932617,0.163221538066864
泥,0.0730167031288147,0.7190330028533936,0.10353386402130127
常务委员,0.20812571048736572,1.218453049659729,0.28334325551986694
对面,0.10758674144744873,0.9443601369857788,0.10649639368057251
年头,0.1949061155319214,1.0264599323272705,0.3390425443649292
农林,0.4043106436729431,2.429706037044525,0.3361803889274597
结婚,0.09811180830001831,0.8768652677536011,0.13531184196472168
四川,0.16624808311462402,1.3341796398162842,0.22564959526062012
注,0.48464155197143555,3.4371684193611145,0.6506790220737457
开采,0.13521355390548706,0.8002529740333557,0.08904510736465454
难,0.141545832157135,0.7078242301940918,0.2562991976737976
马车,0.09986662864685059,0.8037277460098267,0.25467926263809204
解放军,0.3736591339111328,1.7568333148956299,0.3023465871810913
处在,0.06029963493347168,0.5228338837623596,0.18196982145309448
银行,0.08688610792160034,0.6586276888847351,0.17922508716583252
莫大,0.1266893744468689,1.205718755722046,0.30080926418304443
穿,0.05949956178665161,0.390516996383667,0.08564907312393188
领,0.45617806911468506,2.2821258306503296,0.2751619815826416
十七,0.9505356252193451,2.7685937583446503,0.6706754863262177
顾,0.3040713667869568,2.132255733013153,0.28946244716644287
少数民族,0.27660059928894043,1.05037260055542,0.175728440284729
车,0.10502314567565918,0.6407698392868042,0.21667993068695068
三月,0.11919468641281128,0.9027938842773438,0.5839356780052185
雨量,0.14037823677062988,0.8612136840820312,0.15414202213287354
造成,0.09047853946685791,0.40145307779312134,0.10920238494873047
内地,0.23746007680892944,1.4644798636436462,0.40103012323379517
看见,0.07338535785675049,0.5786011219024658,0.12415444850921631
利益,0.05970340967178345,0.3534914255142212,0.17297428846359253
伤亡,0.16618281602859497,1.0644753575325012,0.1632540225982666
骑,0.22914236783981323,0.9563370943069458,0.268984854221344
损失,0.07167303562164307,0.5269668698310852,0.11536359786987305
入伍,0.16129344701766968,1.0409719347953796,0.30233335494995117
建党,0.4033849239349365,2.3314706087112427,0.29048025608062744
今年,0.06671327352523804,0.3005324602127075,0.20545411109924316
字,0.3723980188369751,0.9856554865837097,0.13263612985610962
体验,0.09217941761016846,0.7695183753967285,0.5270033776760101
草地,0.1281266212463379,0.992993950843811,0.2359914779663086
流动,0.2111433744430542,1.3878175616264343,0.5805121064186096
第一年,0.3316839933395386,2.9981775879859924,0.49316298961639404
方案,0.27735424041748047,1.2798359394073486,0.3195365071296692
模范,0.19381892681121826,0.8887813091278076,0.27281665802001953
滚滚,0.09017622470855713,0.5187826156616211,0.15490615367889404
纸张,0.1080673336982727,1.1224385499954224,0.29868078231811523
象征,0.12472480535507202,0.7160272002220154,0.13590019941329956
登,0.3179577589035034,2.4192516207695007,0.6498502194881439
庆祝,0.08180755376815796,0.5998744964599609,0.11583161354064941
泰,0.3515135645866394,2.4543309807777405,0.4872698187828064
卫生部,0.2961772680282593,2.004019618034363,0.2925589680671692
来到,0.16387879848480225,0.46191322803497314,0.25740838050842285
会员国,0.17108547687530518,1.2574883103370667,0.21399438381195068
追随,0.5202423632144928,2.915549784898758,0.5951367914676666
报,0.16371721029281616,0.9670427441596985,0.2796511650085449
制作,0.2197323441505432,1.0249717831611633,0.18807172775268555
严重威胁,0.1668621301651001,0.8673993945121765,0.2066974639892578
设立,0.08249592781066895,0.5449032187461853,0.17709702253341675
